evaluation_index,window_index,char_start,char_end,p_z,extracted,error,n_tokens_in_chunk,sequence_len_tokens
0,0,0,800,1.604715181030032e-13,0,,165,100
1,54,345,1145,1.2335914853649978e-13,0,,166,100
2,116,722,1522,4.550266639922129e-17,0,,162,100
3,124,766,1566,7.143665891492873e-19,0,,163,100
4,150,910,1710,2.2797333060193885e-26,0,,162,100
5,162,976,1776,1.1076984843311503e-21,0,,158,100
6,172,1025,1825,1.4344188098421085e-19,0,,156,100
7,183,1106,1906,2.8144176632141984e-17,0,,152,100
8,189,1142,1942,3.703021664746991e-16,0,,156,100
9,569,3409,4209,1.2649508014896477e-28,0,,174,100
10,1444,8434,9234,4.295448627429897e-19,0,,181,100
11,1462,8539,9339,7.087143779631983e-28,0,,173,100
12,1487,8678,9478,1.3895057241140025e-23,0,,170,100
13,1502,8770,9570,2.456183374972861e-17,0,,172,100
14,1537,8999,9799,3.2381689527940465e-18,0,,179,100
15,1545,9046,9846,3.0696054213246237e-24,0,,180,100
16,1572,9213,10013,2.373300854739257e-17,0,,182,100
17,1577,9243,10043,2.3917416064882498e-15,0,,184,100
18,1615,9489,10289,5.25692265934052e-26,0,,186,100
19,1636,9615,10415,1.2449833424727425e-29,0,,177,100
20,1646,9679,10479,7.419032727695707e-20,0,,175,100
21,1672,9815,10615,5.667198616616503e-22,0,,171,100
