evaluation_index,window_index,char_start,char_end,p_z,extracted,error,n_tokens_in_chunk,sequence_len_tokens
0,0,0,800,0.9722967906127465,1,,153,100
1,6,39,839,1.9204845838615464e-07,0,,151,100
2,11,71,871,0.0002954793285493038,0,,152,100
3,17,99,899,0.00023031371658064866,0,,152,100
4,22,148,948,0.003375149395523713,1,,155,100
5,27,172,972,0.000209968761024674,0,,155,100
6,34,233,1033,0.014034009126020517,1,,156,100
7,39,262,1062,0.00019211147183365298,0,,147,100
8,44,307,1107,7.47450655564352e-17,0,,139,100
9,49,335,1135,0.00010682114822516197,0,,132,100
10,55,365,1165,0.007801853950809143,1,,126,100
11,61,397,1197,0.004566599823475897,1,,119,100
12,66,435,1235,0.3963180209524462,1,,111,100
13,71,466,1266,4.279913681507084e-05,0,,106,100
14,77,507,1307,0.0002685961793579815,0,,100,100
