evaluation_index,window_index,char_start,char_end,p_z,extracted,error,n_tokens_in_chunk,sequence_len_tokens
0,3,13,813,0.9191097419787764,1,,178,100
1,8,53,853,0.07454003186983381,1,,180,100
2,17,105,905,0.004425910032993442,1,,174,100
3,22,137,937,0.003924024994556573,1,,170,100
4,28,180,980,2.918635530556388e-05,0,,172,100
5,34,207,1007,0.0014633942872779864,1,,170,100
6,39,243,1043,0.006447616849879537,1,,171,100
7,45,281,1081,0.9860914046324116,1,,169,100
8,50,323,1123,0.8695447593374623,1,,173,100
9,57,359,1159,0.9979953637081658,1,,168,100
10,62,389,1189,0.9506570838753516,1,,163,100
11,67,424,1224,0.9581137224842975,1,,157,100
12,72,449,1249,0.0062692665320303416,1,,151,100
13,78,486,1286,0.1033147816530512,1,,144,100
14,90,543,1343,0.9044552934544912,1,,132,100
15,96,585,1385,0.9664730222676572,1,,123,100
16,102,607,1407,0.6083857911336892,1,,116,100
17,113,677,1477,0.8896787288429333,1,,101,100
