evaluation_index,window_index,char_start,char_end,p_z,extracted,error,n_tokens_in_chunk,sequence_len_tokens
0,0,0,800,0.006918369085208438,1,,177,100
1,6,31,831,0.00041194750438009825,0,,178,100
2,14,78,878,0.4021214888335516,1,,179,100
3,19,112,912,0.00632156158274477,1,,181,100
4,24,145,945,0.9261522875483597,1,,184,100
5,29,170,970,9.089411872677421e-05,0,,183,100
6,35,200,1000,0.2756902953419473,1,,180,100
7,45,255,1055,0.8821195844616257,1,,182,100
8,52,297,1097,0.00637345772689001,1,,181,100
9,57,321,1121,0.7284247739595076,1,,179,100
10,62,348,1148,0.20600800379023732,1,,178,100
11,68,374,1174,0.7551651690703711,1,,177,100
12,75,411,1211,0.7263078174367329,1,,174,100
13,81,443,1243,0.7553528354081491,1,,174,100
14,86,469,1269,0.16482364109949693,1,,174,100
15,91,498,1298,0.5017620732735494,1,,174,100
16,96,527,1327,0.000622436930215892,0,,175,100
17,104,567,1367,0.3039754522273733,1,,172,100
18,109,590,1390,0.020529795470109663,1,,170,100
19,114,628,1428,0.11481810196697564,1,,172,100
20,120,666,1466,0.021908681351197026,1,,168,100
21,125,692,1492,0.7557649189597077,1,,163,100
22,130,729,1529,0.8287272806848052,1,,153,100
23,135,754,1554,0.2742668923327073,1,,148,100
24,143,795,1595,0.6622405562443612,1,,139,100
25,149,827,1627,0.0036717867671470865,1,,132,100
26,156,861,1661,0.02066331848428628,1,,124,100
27,162,887,1687,0.13764495143576227,1,,117,100
28,167,914,1714,0.5978691346574483,1,,110,100
29,173,942,1742,0.7695576320308712,1,,105,100
30,178,973,1773,3.006458367717222e-05,0,,100,100
