evaluation_index,window_index,char_start,char_end,p_z,extracted,error,n_tokens_in_chunk,sequence_len_tokens
0,17,110,910,5.335031962005655e-08,0,,271,100
1,50,326,1126,3.285196550109397e-35,0,,227,100
2,68,438,1238,7.054917246408776e-42,0,,188,100
3,77,500,1300,1.2681800889501862e-25,0,,168,100
4,83,544,1344,1.1458153912147014e-26,0,,152,100
