evaluation_index,window_index,char_start,char_end,p_z,extracted,error,n_tokens_in_chunk,sequence_len_tokens
0,113,777,1577,5.72165946032696e-22,0,,165,100
1,121,835,1635,1.752588129483897e-05,0,,165,100
2,169,1204,2004,3.283181503961624e-20,0,,168,100
3,180,1289,2089,0.007382440296295593,1,,170,100
4,193,1396,2196,1.6006212834699132e-07,0,,178,100
5,200,1444,2244,1.3625640166500586e-06,0,,175,100
6,258,1808,2608,2.505712632885335e-06,0,,164,100
7,282,1990,2790,4.186918302769863e-36,0,,162,100
8,293,2073,2873,2.5899501627075395e-21,0,,162,100
9,304,2130,2930,4.7490729947911135e-15,0,,162,100
10,309,2164,2964,1.0300997779376644e-16,0,,160,100
11,366,2553,3353,9.181604577130564e-07,0,,161,100
12,381,2663,3463,8.79125664852871e-06,0,,157,100
13,388,2715,3515,3.707419226080155e-10,0,,158,100
14,393,2753,3553,8.697777714728167e-34,0,,161,100
15,445,3120,3920,1.3617413279612004e-06,0,,169,100
16,457,3211,4011,1.1968539259612756e-06,0,,169,100
17,474,3334,4134,3.307030344302975e-07,0,,177,100
18,481,3383,4183,7.754203035306793e-15,0,,171,100
19,523,3731,4531,3.569398049069436e-30,0,,171,100
20,528,3761,4561,9.855771337281571e-08,0,,167,100
21,547,3882,4682,4.611685953577929e-09,0,,163,100
22,555,3974,4774,1.1737053239013913e-19,0,,160,100
23,561,4009,4809,3.0346755097369697e-13,0,,165,100
24,581,4142,4942,4.4008403254822264e-13,0,,160,100
25,597,4261,5061,1.1553754219477873e-10,0,,165,100
26,602,4301,5101,7.74326463518968e-05,0,,165,100
27,618,4421,5221,1.484170925391558e-10,0,,167,100
28,636,4546,5346,2.781459704298665e-12,0,,169,100
29,649,4659,5459,1.561380083801939e-11,0,,173,100
30,680,4868,5668,0.0028891981905093587,1,,179,100
31,697,4977,5777,5.30267624683218e-13,0,,175,100
32,703,5016,5816,9.244104310274716e-15,0,,172,100
33,719,5128,5928,1.0710210434993158e-10,0,,170,100
34,724,5161,5961,1.6199788425757988e-24,0,,167,100
35,744,5291,6091,2.840843527189997e-29,0,,163,100
36,759,5393,6193,4.819873737094053e-44,0,,162,100
37,792,5619,6419,5.033158307975101e-18,0,,156,100
38,798,5649,6449,8.759248591272692e-13,0,,151,100
39,804,5703,6503,0.00012919674528088124,0,,151,100
40,811,5757,6557,1.3667636624600278e-09,0,,153,100
41,816,5789,6589,9.513398435849024e-12,0,,155,100
42,823,5850,6650,7.316205230602991e-07,0,,155,100
43,829,5891,6691,1.229676142673105e-15,0,,154,100
44,847,5997,6797,2.3337197844136134e-06,0,,150,100
45,929,6598,7398,3.7891075891555783e-16,0,,149,100
46,948,6741,7541,3.1768929496665016e-23,0,,152,100
47,957,6814,7614,1.195170169045372e-16,0,,159,100
48,966,6883,7683,1.2028925274429427e-22,0,,159,100
49,975,6945,7745,4.3919539518364175e-18,0,,161,100
50,980,6979,7779,4.050565461618922e-27,0,,158,100
51,993,7077,7877,6.747732960582192e-05,0,,165,100
52,1003,7155,7955,4.258683615054048e-05,0,,162,100
53,1014,7248,8048,1.2570689250447904e-11,0,,164,100
54,1020,7277,8077,1.5892518031636053e-12,0,,167,100
55,1026,7317,8117,0.02079892188395961,1,,166,100
56,1033,7363,8163,1.9312309940844992e-07,0,,166,100
57,1043,7455,8255,1.2905911115282363e-11,0,,168,100
58,1048,7481,8281,0.0009040957517885325,0,,167,100
59,1054,7527,8327,0.0025389391178400984,1,,168,100
60,1059,7575,8375,0.046443818621655406,1,,165,100
61,1064,7608,8408,0.007597091479816741,1,,162,100
62,1073,7671,8471,1.9142352632141086e-15,0,,160,100
63,1090,7781,8581,1.4203104156480594e-06,0,,166,100
64,1104,7873,8673,8.697947464191874e-10,0,,162,100
65,1110,7916,8716,3.414638903691007e-05,0,,162,100
66,1115,7950,8750,0.004950748883645623,1,,162,100
67,1125,8020,8820,1.0288478197640518e-17,0,,161,100
68,1140,8121,8921,0.002378838749039808,1,,159,100
69,1159,8288,9088,3.2241716090086895e-07,0,,164,100
70,1164,8323,9123,1.7650117675897444e-14,0,,163,100
71,1171,8386,9186,4.205081298226601e-07,0,,165,100
72,1176,8417,9217,4.566126255179293e-06,0,,167,100
73,1181,8456,9256,0.022112237325511232,1,,166,100
74,1186,8491,9291,0.0037117982860444343,1,,172,100
75,1191,8526,9326,0.0049786164795454805,1,,167,100
76,1197,8559,9359,0.0012930372746653577,1,,165,100
77,1202,8593,9393,7.476633483941226e-11,0,,165,100
78,1213,8686,9486,0.030162159477841413,1,,167,100
79,1218,8724,9524,0.06319891431322565,1,,168,100
80,1227,8775,9575,0.003517589388651035,1,,167,100
81,1234,8823,9623,0.0011367457804098602,1,,165,100
82,1241,8885,9685,0.04678475700741751,1,,166,100
83,1246,8924,9724,0.022843196463425645,1,,170,100
84,1257,8980,9780,2.943711945788908e-06,0,,168,100
85,1262,9004,9804,3.3876379286882832e-06,0,,168,100
86,1276,9100,9900,4.0521735881716626e-10,0,,163,100
87,1286,9171,9971,5.967140217409476e-13,0,,163,100
88,1315,9382,10182,1.5480950282340366e-20,0,,170,100
89,1335,9525,10325,4.792653075012854e-11,0,,170,100
