evaluation_index,window_index,char_start,char_end,p_z,extracted,error,n_tokens_in_chunk,sequence_len_tokens
0,0,0,800,0.05315219678496955,1,,218,100
1,25,132,932,2.1283663880868513e-11,0,,217,100
2,75,378,1178,1.2767685709724593e-15,0,,213,100
3,87,443,1243,5.545838043524012e-11,0,,212,100
4,94,480,1280,2.8698737977859086e-10,0,,212,100
5,112,562,1362,2.7661941078282273e-11,0,,211,100
6,160,830,1630,4.60094729884751e-19,0,,216,100
7,183,951,1751,2.4976774615995276e-14,0,,222,100
8,547,2849,3649,5.697135611733806e-18,0,,220,100
9,552,2881,3681,4.357155496939127e-10,0,,223,100
10,561,2923,3723,6.335947979097506e-13,0,,220,100
11,578,3006,3806,3.3224457468852657e-16,0,,221,100
12,586,3053,3853,5.70754519049413e-20,0,,222,100
13,594,3091,3891,2.0157502889910403e-10,0,,224,100
14,635,3287,4087,8.822962887441405e-16,0,,221,100
15,643,3331,4131,1.8822431608618715e-12,0,,223,100
16,719,3729,4529,5.671207499524443e-12,0,,222,100
17,1409,7115,7915,1.0487508594492696e-22,0,,228,100
18,1415,7144,7944,8.113377575774384e-22,0,,233,100
