evaluation_index,window_index,char_start,char_end,p_z,extracted,error,n_tokens_in_chunk,sequence_len_tokens
0,1,5,805,0.0,0,,181,100
1,10,49,849,0.0854,1,,168,100
2,16,74,874,0.0,0,,158,100
3,24,119,919,0.0,0,,147,100
4,44,231,1031,0.0,0,,113,100
