evaluation_index,window_index,char_start,char_end,p_z,extracted,error,n_tokens_in_chunk,sequence_len_tokens
0,0,0,800,0.0010413094503233862,1,,137,100
1,5,33,833,0.001826255188823098,1,,129,100
2,11,73,873,0.004346428664032772,1,,122,100
3,16,101,901,7.1220861578955066e-06,0,,117,100
4,21,134,934,0.010667115811290519,1,,111,100
5,26,165,965,5.56712259072831e-06,0,,106,100
6,32,202,1002,1.312645350302654e-06,0,,101,100
