evaluation_index,window_index,char_start,char_end,p_z,extracted,error,n_tokens_in_chunk,sequence_len_tokens
0,7,41,841,0.0008360748418582626,0,,156,100
1,14,86,886,0.009798020623937745,1,,156,100
2,21,123,923,0.0030559876042200364,1,,156,100
3,29,170,970,0.04769206561314412,1,,159,100
4,37,225,1025,1.5563102295531235e-06,0,,161,100
5,44,263,1063,0.0038063992992848263,1,,158,100
6,50,297,1097,0.005370019022113935,1,,160,100
7,56,328,1128,7.688585030586845e-05,0,,161,100
8,62,359,1159,0.0013555774169521533,1,,158,100
9,70,401,1201,0.015164995333847341,1,,159,100
10,79,459,1259,0.019294412092565997,1,,159,100
11,86,502,1302,0.22427437336765096,1,,154,100
12,95,552,1352,0.007331616105796343,1,,152,100
13,100,580,1380,0.011912649000011898,1,,152,100
14,108,627,1427,0.20577273505141594,1,,154,100
15,115,674,1474,6.260610185687315e-09,0,,152,100
16,121,718,1518,3.0754858451174853e-07,0,,156,100
17,134,807,1607,3.5600363213774904e-08,0,,156,100
18,140,841,1641,1.1676130447627037e-07,0,,160,100
19,174,1035,1835,2.0336823825095525e-10,0,,160,100
20,209,1255,2055,0.0012941002636380845,1,,162,100
21,215,1297,2097,1.0373027719757034e-07,0,,164,100
22,243,1473,2273,2.5126937042138047e-10,0,,168,100
23,305,1844,2644,3.346228715094865e-09,0,,160,100
24,1223,7476,8276,1.1125221563673543e-20,0,,132,100
