evaluation_index,window_index,char_start,char_end,p_z,extracted,error,n_tokens_in_chunk,sequence_len_tokens
0,17,110,910,8.202249892481984e-52,0,,271,100
1,50,326,1126,1.2832877113633033e-82,0,,227,100
2,68,438,1238,4.598897682506628e-57,0,,188,100
3,77,500,1300,3.398346300582645e-37,0,,168,100
4,83,544,1344,1.1069726296358182e-73,0,,152,100
