evaluation_index,window_index,char_start,char_end,p_z,extracted,error,n_tokens_in_chunk,sequence_len_tokens
0,113,777,1577,4.465473754551452e-05,0,,165,100
1,121,835,1635,4.936520592151328e-05,0,,165,100
2,169,1204,2004,3.982945492334678e-05,0,,168,100
3,180,1289,2089,0.0005747840377642768,0,,170,100
4,193,1396,2196,4.14626625943108e-06,0,,178,100
5,200,1444,2244,2.5914242477502967e-05,0,,175,100
6,258,1808,2608,0.00015668470096616145,0,,164,100
7,282,1990,2790,8.621746536797461e-07,0,,162,100
8,293,2073,2873,2.333345182329205e-05,0,,162,100
9,304,2130,2930,1.0930032383453216e-06,0,,162,100
10,309,2164,2964,9.88243982080863e-07,0,,160,100
11,366,2553,3353,9.140703345476074e-06,0,,161,100
12,381,2663,3463,0.00021029511308549796,0,,157,100
13,388,2715,3515,0.0005337223462733509,0,,158,100
14,393,2753,3553,0.0009159544826843775,0,,161,100
15,445,3120,3920,2.3430617134852258e-06,0,,169,100
16,457,3211,4011,2.82311946122262e-07,0,,169,100
17,474,3334,4134,0.0002950612752636139,0,,177,100
18,481,3383,4183,1.6213003005468067e-07,0,,171,100
19,523,3731,4531,1.4281013267096436e-05,0,,171,100
20,528,3761,4561,0.05424535362136069,1,,167,100
21,547,3882,4682,0.00043617659379603207,0,,163,100
22,555,3974,4774,0.12750374482812854,1,,160,100
23,561,4009,4809,0.07723334342032231,1,,165,100
24,581,4142,4942,0.06003846802326347,1,,160,100
25,597,4261,5061,0.48221175278923445,1,,165,100
26,602,4301,5101,0.00013063400944788244,0,,165,100
27,618,4421,5221,0.000880029443219472,0,,167,100
28,636,4546,5346,0.00027394828207426844,0,,169,100
29,649,4659,5459,0.0003049214938353197,0,,173,100
30,680,4868,5668,1.3349104776140887e-07,0,,179,100
31,697,4977,5777,8.980847254269798e-09,0,,175,100
32,703,5016,5816,0.0053575328909744565,1,,172,100
33,719,5128,5928,5.343300493370256e-06,0,,170,100
34,724,5161,5961,2.7115288436375083e-08,0,,167,100
35,744,5291,6091,0.0001451889536859119,0,,163,100
36,759,5393,6193,0.007009580975421508,1,,162,100
37,792,5619,6419,2.678205264289829e-07,0,,156,100
38,798,5649,6449,1.4699744288206446e-06,0,,151,100
39,804,5703,6503,1.8407706274190052e-07,0,,151,100
40,811,5757,6557,7.970920645219824e-05,0,,153,100
41,816,5789,6589,5.523314303862711e-07,0,,155,100
42,823,5850,6650,5.645098956055063e-05,0,,155,100
43,829,5891,6691,5.976180992164416e-07,0,,154,100
44,847,5997,6797,1.2594252055266646e-06,0,,150,100
45,929,6598,7398,9.012075004763395e-09,0,,149,100
46,948,6741,7541,1.3416561141322109e-06,0,,152,100
47,957,6814,7614,8.884719086729168e-05,0,,159,100
48,966,6883,7683,0.0029662497397991996,1,,159,100
49,975,6945,7745,8.89401626219861e-07,0,,161,100
50,980,6979,7779,0.000268269162934417,0,,158,100
51,993,7077,7877,0.00012298843680199725,0,,165,100
52,1003,7155,7955,0.00019880154244969963,0,,162,100
53,1014,7248,8048,0.00011869420398481734,0,,164,100
54,1020,7277,8077,0.0003935920790908149,0,,167,100
55,1026,7317,8117,3.9902131503779544e-05,0,,166,100
56,1033,7363,8163,3.3524723876437293e-05,0,,166,100
57,1043,7455,8255,0.00011995124576417806,0,,168,100
58,1048,7481,8281,0.0003114124552703106,0,,167,100
59,1054,7527,8327,4.039162416199565e-05,0,,168,100
60,1059,7575,8375,0.660304528213837,1,,165,100
61,1064,7608,8408,0.00019478231367272834,0,,162,100
62,1073,7671,8471,0.00029633260974843827,0,,160,100
63,1090,7781,8581,0.00018119676097574103,0,,166,100
64,1104,7873,8673,0.09906129551789479,1,,162,100
65,1110,7916,8716,2.7831839094471697e-06,0,,162,100
66,1115,7950,8750,0.00014726527251458706,0,,162,100
67,1125,8020,8820,8.078888759809804e-06,0,,161,100
68,1140,8121,8921,1.8422005667997836e-06,0,,159,100
69,1159,8288,9088,0.10931193424456362,1,,164,100
70,1164,8323,9123,0.0007818740402883081,0,,163,100
71,1171,8386,9186,1.8341240197261132e-06,0,,165,100
72,1176,8417,9217,0.020014539250580096,1,,167,100
73,1181,8456,9256,4.311579705266257e-05,0,,166,100
74,1186,8491,9291,0.0001424502174669374,0,,172,100
75,1191,8526,9326,0.015757690879978605,1,,167,100
76,1197,8559,9359,4.9157069655750627e-05,0,,165,100
77,1202,8593,9393,0.0007416828043512343,0,,165,100
78,1213,8686,9486,0.0021218049737653593,1,,167,100
79,1218,8724,9524,0.03631443707800402,1,,168,100
80,1227,8775,9575,0.011453430241663308,1,,167,100
81,1234,8823,9623,0.0008780802839153272,0,,165,100
82,1241,8885,9685,0.27934601112037327,1,,166,100
83,1246,8924,9724,0.042788204118462785,1,,170,100
84,1257,8980,9780,3.91469565518412e-06,0,,168,100
85,1262,9004,9804,0.0001844552443021005,0,,168,100
86,1276,9100,9900,1.1396492127457337e-05,0,,163,100
87,1286,9171,9971,0.0036208614545359705,1,,163,100
88,1315,9382,10182,0.0031010045512007206,1,,170,100
89,1335,9525,10325,9.335977971596449e-06,0,,170,100
