evaluation_index,window_index,char_start,char_end,p_z,extracted,error,n_tokens_in_chunk,sequence_len_tokens
0,3,13,813,0.7441853196367865,1,,178,100
1,8,53,853,0.06232203595017256,1,,180,100
2,17,105,905,0.017672504363400402,1,,174,100
3,22,137,937,0.15832479695076848,1,,170,100
4,28,180,980,0.0009618135445027914,0,,172,100
5,34,207,1007,0.006544518197286364,1,,170,100
6,39,243,1043,9.148656766957592e-07,0,,171,100
7,45,281,1081,0.6095162813115159,1,,169,100
8,50,323,1123,0.3530214557752045,1,,173,100
9,57,359,1159,0.871844978878087,1,,168,100
10,62,389,1189,0.7875448038859799,1,,163,100
11,67,424,1224,0.8728724146730765,1,,157,100
12,72,449,1249,0.021450731806425816,1,,151,100
13,78,486,1286,0.10592785078073057,1,,144,100
14,90,543,1343,0.8882034773039226,1,,132,100
15,96,585,1385,0.773176863773742,1,,123,100
16,102,607,1407,0.3520274979003719,1,,116,100
17,113,677,1477,0.975342307141177,1,,101,100
