evaluation_index,window_index,char_start,char_end,p_z,extracted,error,n_tokens_in_chunk,sequence_len_tokens
0,113,777,1577,4.2204179539001825e-61,0,,165,100
1,121,835,1635,8.741236043706507e-38,0,,165,100
2,169,1204,2004,5.252091989021365e-37,0,,168,100
3,180,1289,2089,1.2317972890256124e-30,0,,170,100
4,193,1396,2196,7.024494190551921e-18,0,,178,100
5,200,1444,2244,1.0850733026090132e-20,0,,175,100
6,258,1808,2608,9.154037497107195e-14,0,,164,100
7,282,1990,2790,5.940168557132405e-32,0,,162,100
8,293,2073,2873,1.901762712234126e-33,0,,162,100
9,304,2130,2930,9.140284367687806e-36,0,,162,100
10,309,2164,2964,4.201307532995177e-31,0,,160,100
11,366,2553,3353,3.9779115656767674e-15,0,,161,100
12,381,2663,3463,3.9386036606165806e-20,0,,157,100
13,388,2715,3515,2.2370298917127106e-17,0,,158,100
14,393,2753,3553,8.663407516902758e-18,0,,161,100
15,445,3120,3920,4.77081164067112e-25,0,,169,100
16,457,3211,4011,4.303509286329601e-20,0,,169,100
17,474,3334,4134,2.6236900205242547e-12,0,,177,100
18,481,3383,4183,8.7505180107335e-22,0,,171,100
19,523,3731,4531,2.8317024793946307e-30,0,,171,100
20,528,3761,4561,7.687105735406786e-16,0,,167,100
21,547,3882,4682,9.558293295383992e-29,0,,163,100
22,555,3974,4774,1.77644832021804e-35,0,,160,100
23,561,4009,4809,9.940441305089046e-30,0,,165,100
24,581,4142,4942,6.3298934495220665e-31,0,,160,100
25,597,4261,5061,2.012240039662086e-27,0,,165,100
26,602,4301,5101,3.127181675753098e-17,0,,165,100
27,618,4421,5221,7.95641671960993e-16,0,,167,100
28,636,4546,5346,5.70737031496901e-41,0,,169,100
29,649,4659,5459,3.8767895259386635e-37,0,,173,100
30,680,4868,5668,1.906123033229392e-14,0,,179,100
31,697,4977,5777,3.571155496514384e-16,0,,175,100
32,703,5016,5816,1.641811581710084e-18,0,,172,100
33,719,5128,5928,5.6852908902860366e-15,0,,170,100
34,724,5161,5961,3.1970794293696183e-25,0,,167,100
35,744,5291,6091,3.427224982714406e-14,0,,163,100
36,759,5393,6193,2.2151370572000973e-46,0,,162,100
37,792,5619,6419,4.2280819700285706e-27,0,,156,100
38,798,5649,6449,1.7073259719750815e-18,0,,151,100
39,804,5703,6503,1.3553463396361827e-22,0,,151,100
40,811,5757,6557,1.8489670036256835e-30,0,,153,100
41,816,5789,6589,1.1896015644689583e-25,0,,155,100
42,823,5850,6650,1.8800908804546568e-19,0,,155,100
43,829,5891,6691,7.0834534635411135e-15,0,,154,100
44,847,5997,6797,2.0826332725769634e-21,0,,150,100
45,929,6598,7398,7.575848802221362e-36,0,,149,100
46,948,6741,7541,3.975648914001341e-31,0,,152,100
47,957,6814,7614,3.4575895366336965e-19,0,,159,100
48,966,6883,7683,1.8921944910567726e-17,0,,159,100
49,975,6945,7745,1.509165188592874e-20,0,,161,100
50,980,6979,7779,8.407312736423521e-28,0,,158,100
51,993,7077,7877,1.5836325426898314e-24,0,,165,100
52,1003,7155,7955,8.92092255899928e-25,0,,162,100
53,1014,7248,8048,6.8702889682908545e-22,0,,164,100
54,1020,7277,8077,8.243926785505513e-19,0,,167,100
55,1026,7317,8117,2.5567523524258695e-23,0,,166,100
56,1033,7363,8163,9.530009166818198e-16,0,,166,100
57,1043,7455,8255,2.8174961479680493e-16,0,,168,100
58,1048,7481,8281,6.943814160763983e-13,0,,167,100
59,1054,7527,8327,2.3538241981495713e-14,0,,168,100
60,1059,7575,8375,7.166785326095714e-22,0,,165,100
61,1064,7608,8408,3.492734004104039e-29,0,,162,100
62,1073,7671,8471,2.0782945925477586e-35,0,,160,100
63,1090,7781,8581,5.0997261509350966e-27,0,,166,100
64,1104,7873,8673,2.7994049350580045e-23,0,,162,100
65,1110,7916,8716,1.2550509340674196e-17,0,,162,100
66,1115,7950,8750,7.097215181618854e-13,0,,162,100
67,1125,8020,8820,1.414520405505164e-17,0,,161,100
68,1140,8121,8921,1.0663138848318188e-11,0,,159,100
69,1159,8288,9088,4.312097074379412e-34,0,,164,100
70,1164,8323,9123,5.1157623557376696e-26,0,,163,100
71,1171,8386,9186,6.889961870439384e-20,0,,165,100
72,1176,8417,9217,4.648566292125772e-25,0,,167,100
73,1181,8456,9256,1.2288795320587259e-21,0,,166,100
74,1186,8491,9291,1.4612292094129275e-22,0,,172,100
75,1191,8526,9326,6.130370558675779e-28,0,,167,100
76,1197,8559,9359,2.1783346051749458e-30,0,,165,100
77,1202,8593,9393,1.7464777840933276e-37,0,,165,100
78,1213,8686,9486,5.267847968188984e-29,0,,167,100
79,1218,8724,9524,1.668218577476355e-35,0,,168,100
80,1227,8775,9575,1.660068304557378e-15,0,,167,100
81,1234,8823,9623,3.818617191379609e-08,0,,165,100
82,1241,8885,9685,7.458288189858078e-11,0,,166,100
83,1246,8924,9724,1.0288389195578918e-11,0,,170,100
84,1257,8980,9780,6.022742642986638e-14,0,,168,100
85,1262,9004,9804,3.0389039733512273e-15,0,,168,100
86,1276,9100,9900,5.397689424801419e-18,0,,163,100
87,1286,9171,9971,6.204518443233355e-35,0,,163,100
88,1315,9382,10182,4.384516037915859e-24,0,,170,100
89,1335,9525,10325,5.128120911360366e-21,0,,170,100
