evaluation_index,window_index,char_start,char_end,p_z,extracted,error,n_tokens_in_chunk,sequence_len_tokens
0,113,777,1577,4.230481827568055e-15,0,,165,100
1,121,835,1635,3.7219461951800435e-14,0,,165,100
2,169,1204,2004,6.964596995189263e-23,0,,168,100
3,180,1289,2089,5.622111714185029e-21,0,,170,100
4,193,1396,2196,5.361014519514444e-13,0,,178,100
5,200,1444,2244,7.867586780153446e-12,0,,175,100
6,258,1808,2608,1.0060775954568255e-25,0,,164,100
7,282,1990,2790,3.5165654203479814e-08,0,,162,100
8,293,2073,2873,1.3536552026341298e-14,0,,162,100
9,304,2130,2930,1.2910153204695327e-14,0,,162,100
10,309,2164,2964,4.800340371028421e-11,0,,160,100
11,366,2553,3353,2.2779376778426789e-32,0,,161,100
12,381,2663,3463,6.821043194472693e-31,0,,157,100
13,388,2715,3515,1.0680733695507701e-26,0,,158,100
14,393,2753,3553,6.71100079415537e-27,0,,161,100
15,445,3120,3920,6.250321045380222e-12,0,,169,100
16,457,3211,4011,1.53389690313634e-09,0,,169,100
17,474,3334,4134,2.2993513313802614e-14,0,,177,100
18,481,3383,4183,1.230300647520662e-12,0,,171,100
19,523,3731,4531,1.1072703101982826e-09,0,,171,100
20,528,3761,4561,1.4771722893614663e-12,0,,167,100
21,547,3882,4682,2.839913502659571e-15,0,,163,100
22,555,3974,4774,1.7828503461204617e-17,0,,160,100
23,561,4009,4809,2.3821525608795896e-18,0,,165,100
24,581,4142,4942,8.818354729302051e-19,0,,160,100
25,597,4261,5061,8.252582042475855e-21,0,,165,100
26,602,4301,5101,1.6544981932946598e-22,0,,165,100
27,618,4421,5221,1.5975902074800384e-25,0,,167,100
28,636,4546,5346,2.1253905429194212e-21,0,,169,100
29,649,4659,5459,7.844102962481047e-08,0,,173,100
30,680,4868,5668,3.9275426841297184e-16,0,,179,100
31,697,4977,5777,1.3245656787607617e-13,0,,175,100
32,703,5016,5816,1.461538352305386e-11,0,,172,100
33,719,5128,5928,7.741044607355073e-17,0,,170,100
34,724,5161,5961,1.3156233142290667e-19,0,,167,100
35,744,5291,6091,1.6180441841868844e-18,0,,163,100
36,759,5393,6193,9.171230038345536e-21,0,,162,100
37,792,5619,6419,6.887896341495226e-15,0,,156,100
38,798,5649,6449,6.560399037528297e-17,0,,151,100
39,804,5703,6503,1.5243093955930262e-15,0,,151,100
40,811,5757,6557,1.1375735919022906e-10,0,,153,100
41,816,5789,6589,7.673230027895421e-16,0,,155,100
42,823,5850,6650,1.2742704610754073e-21,0,,155,100
43,829,5891,6691,5.288786788591997e-15,0,,154,100
44,847,5997,6797,1.9305770173043943e-17,0,,150,100
45,929,6598,7398,1.6788459013590522e-21,0,,149,100
46,948,6741,7541,4.296726854140458e-20,0,,152,100
47,957,6814,7614,2.0418182427481568e-13,0,,159,100
48,966,6883,7683,1.0824932778148217e-08,0,,159,100
49,975,6945,7745,2.6855087560537015e-14,0,,161,100
50,980,6979,7779,6.090492213073945e-16,0,,158,100
51,993,7077,7877,2.262695496032821e-15,0,,165,100
52,1003,7155,7955,3.8832919044135835e-14,0,,162,100
53,1014,7248,8048,3.2348012124975306e-11,0,,164,100
54,1020,7277,8077,1.2787862305606115e-10,0,,167,100
55,1026,7317,8117,4.880243607668717e-06,0,,166,100
56,1033,7363,8163,3.62021788253856e-09,0,,166,100
57,1043,7455,8255,2.9442450203503877e-15,0,,168,100
58,1048,7481,8281,2.5717789737397624e-14,0,,167,100
59,1054,7527,8327,1.450775590278007e-18,0,,168,100
60,1059,7575,8375,1.0129109582826431e-24,0,,165,100
61,1064,7608,8408,3.3004019483992966e-18,0,,162,100
62,1073,7671,8471,1.970830160247213e-14,0,,160,100
63,1090,7781,8581,1.1353237984536156e-07,0,,166,100
64,1104,7873,8673,5.983249720180361e-07,0,,162,100
65,1110,7916,8716,3.053343002429321e-06,0,,162,100
66,1115,7950,8750,6.239176551569376e-06,0,,162,100
67,1125,8020,8820,4.6639599288460955e-15,0,,161,100
68,1140,8121,8921,8.106698430097311e-17,0,,159,100
69,1159,8288,9088,3.0763539010171634e-08,0,,164,100
70,1164,8323,9123,1.2102664016759172e-08,0,,163,100
71,1171,8386,9186,2.4392184958854746e-07,0,,165,100
72,1176,8417,9217,3.0306168101885534e-09,0,,167,100
73,1181,8456,9256,2.2841144237647493e-10,0,,166,100
74,1186,8491,9291,9.208976500550422e-05,0,,172,100
75,1191,8526,9326,4.0480617410177707e-07,0,,167,100
76,1197,8559,9359,1.0016352387676913e-08,0,,165,100
77,1202,8593,9393,2.1325018708053782e-07,0,,165,100
78,1213,8686,9486,5.062078344078065e-07,0,,167,100
79,1218,8724,9524,9.258926684072065e-09,0,,168,100
80,1227,8775,9575,1.3917294876013204e-05,0,,167,100
81,1234,8823,9623,5.720547909190147e-12,0,,165,100
82,1241,8885,9685,3.674947017906074e-17,0,,166,100
83,1246,8924,9724,7.552025993897576e-20,0,,170,100
84,1257,8980,9780,2.2182057387469195e-15,0,,168,100
85,1262,9004,9804,3.981290873183481e-18,0,,168,100
86,1276,9100,9900,2.9093774041482607e-16,0,,163,100
87,1286,9171,9971,5.540425075932515e-19,0,,163,100
88,1315,9382,10182,8.864478722576169e-30,0,,170,100
89,1335,9525,10325,4.839144413569657e-23,0,,170,100
