evaluation_index,window_index,char_start,char_end,p_z,extracted,error,n_tokens_in_chunk,sequence_len_tokens
0,2,12,812,0.6303453933698949,1,,179,100
1,33,195,995,1.0227834591532596e-09,0,,181,100
2,48,297,1097,1.5861205804206146e-06,0,,181,100
3,70,411,1211,3.327726846626966e-08,0,,181,100
4,75,435,1235,4.892252495626165e-10,0,,181,100
5,82,481,1281,7.814550482388045e-07,0,,177,100
6,91,530,1330,4.53836061399696e-08,0,,176,100
7,96,556,1356,9.86997729903935e-07,0,,175,100
8,101,576,1376,4.596329982770919e-07,0,,173,100
9,110,617,1417,0.7601868956194995,1,,171,100
10,119,660,1460,9.984926351598914e-08,0,,170,100
11,127,714,1514,0.0011621156836776215,1,,168,100
12,139,797,1597,1.1992012164898623e-07,0,,172,100
13,144,828,1628,3.549717389341639e-05,0,,172,100
14,149,856,1656,5.548840208688364e-17,0,,173,100
15,154,901,1701,2.5995161676666845e-06,0,,174,100
16,162,942,1742,1.983640533511552e-14,0,,172,100
17,168,975,1775,0.029318068686699124,1,,168,100
18,174,1002,1802,8.837793940371581e-05,0,,167,100
19,179,1027,1827,3.2089537063371374e-06,0,,164,100
20,185,1065,1865,5.5139750848033115e-06,0,,166,100
21,191,1102,1902,6.608382793990383e-11,0,,168,100
22,200,1147,1947,1.219560735441848e-09,0,,166,100
23,220,1250,2050,6.719369602774371e-13,0,,159,100
24,227,1289,2089,4.877550000695404e-08,0,,162,100
25,268,1513,2313,6.048561793420796e-10,0,,162,100
26,276,1567,2367,0.005172826716682898,1,,165,100
27,399,2279,3079,1.3978011789961466e-09,0,,109,100
28,406,2320,3120,1.9292069551433023e-12,0,,101,100
