evaluation_index,window_index,char_start,char_end,p_z,extracted,error,n_tokens_in_chunk,sequence_len_tokens
0,0,0,800,0.9391243222307009,1,,153,100
1,6,39,839,0.7539300659320606,1,,151,100
2,11,71,871,0.9206615385189404,1,,152,100
3,17,99,899,0.8928824977618267,1,,152,100
4,22,148,948,0.9203235332520567,1,,155,100
5,27,172,972,0.8747059159320638,1,,155,100
6,34,233,1033,0.9737004809882557,1,,156,100
7,39,262,1062,0.8784931584391753,1,,147,100
8,44,307,1107,0.9384497430688669,1,,139,100
9,49,335,1135,0.9910131819696878,1,,132,100
10,55,365,1165,0.976549611803791,1,,126,100
11,61,397,1197,0.9466594591491808,1,,119,100
12,66,435,1235,0.994002651183339,1,,111,100
13,71,466,1266,0.702181233758726,1,,106,100
14,77,507,1307,0.74923010469944,1,,100,100
