evaluation_index,window_index,char_start,char_end,p_z,extracted,error,n_tokens_in_chunk,sequence_len_tokens
0,0,0,800,0.0017999291914453824,1,,165,100
1,54,345,1145,0.29372976822939034,1,,166,100
2,116,722,1522,1.302832365248774e-05,0,,162,100
3,124,766,1566,1.9020495857233796e-06,0,,163,100
4,150,910,1710,0.05150569351788719,1,,162,100
5,162,976,1776,0.00019587910647739904,0,,158,100
6,172,1025,1825,0.0028190671848507785,1,,156,100
7,183,1106,1906,0.00020486447694004184,0,,152,100
8,189,1142,1942,0.0011147620415398278,1,,156,100
9,569,3409,4209,0.08803574624722922,1,,174,100
10,1444,8434,9234,4.557196805285308e-05,0,,181,100
11,1462,8539,9339,0.0023599816266092278,1,,173,100
12,1487,8678,9478,2.9504623172776955e-06,0,,170,100
13,1502,8770,9570,0.12378194204299718,1,,172,100
14,1537,8999,9799,0.07778168266342655,1,,179,100
15,1545,9046,9846,8.424695587872622e-05,0,,180,100
16,1572,9213,10013,0.12660685130907037,1,,182,100
17,1577,9243,10043,0.00038989737764127697,0,,184,100
18,1615,9489,10289,0.00013656809441137032,0,,186,100
19,1636,9615,10415,9.378072925612823e-06,0,,177,100
20,1646,9679,10479,0.00021433394792347394,0,,175,100
21,1672,9815,10615,2.0502922619127147e-06,0,,171,100
