evaluation_index,window_index,char_start,char_end,p_z,extracted,error,n_tokens_in_chunk,sequence_len_tokens
0,3,13,813,1.2022761113613148e-07,0,,178,100
1,8,53,853,0.00025163527119589994,0,,180,100
2,17,105,905,6.792443744169504e-19,0,,174,100
3,22,137,937,5.396846232393112e-05,0,,170,100
4,28,180,980,1.7181151699401755e-19,0,,172,100
5,34,207,1007,4.852192930719976e-10,0,,170,100
6,39,243,1043,9.949540724962323e-17,0,,171,100
7,45,281,1081,0.01873897689596141,1,,169,100
8,50,323,1123,7.545996009848848e-08,0,,173,100
9,57,359,1159,0.0011451824161994926,1,,168,100
10,62,389,1189,0.0009601794026360951,0,,163,100
11,67,424,1224,0.24265764880804003,1,,157,100
12,72,449,1249,5.50643100153371e-06,0,,151,100
13,78,486,1286,0.10762397334745873,1,,144,100
14,90,543,1343,0.0003036663757038346,0,,132,100
15,96,585,1385,2.238859895521996e-13,0,,123,100
16,102,607,1407,6.613066418434531e-31,0,,116,100
17,113,677,1477,2.989307251495246e-12,0,,101,100
