evaluation_index,window_index,char_start,char_end,p_z,extracted,error,n_tokens_in_chunk,sequence_len_tokens
0,2,12,812,9.558192720611078e-09,0,,179,100
1,33,195,995,1.4792856076252073e-07,0,,181,100
2,48,297,1097,0.000532440474656093,0,,181,100
3,70,411,1211,2.7130863839408073e-06,0,,181,100
4,75,435,1235,0.019912609802926248,1,,181,100
5,82,481,1281,1.7214482173579697e-05,0,,177,100
6,91,530,1330,0.044224313273509445,1,,176,100
7,96,556,1356,0.010144865108861199,1,,175,100
8,101,576,1376,0.021229455828047247,1,,173,100
9,110,617,1417,0.0676340866839162,1,,171,100
10,119,660,1460,0.004335019009460435,1,,170,100
11,127,714,1514,0.03193675540136498,1,,168,100
12,139,797,1597,4.226703495990037e-06,0,,172,100
13,144,828,1628,0.003560430814570898,1,,172,100
14,149,856,1656,0.02695064903795262,1,,173,100
15,154,901,1701,8.374556105046864e-06,0,,174,100
16,162,942,1742,0.0001323995095840146,0,,172,100
17,168,975,1775,0.0005571450186560312,0,,168,100
18,174,1002,1802,0.00022960768520762195,0,,167,100
19,179,1027,1827,1.6999030470718106e-05,0,,164,100
20,185,1065,1865,0.022379388323381356,1,,166,100
21,191,1102,1902,0.0008680277099882984,0,,168,100
22,200,1147,1947,4.4534384492277035e-17,0,,166,100
23,220,1250,2050,0.04472135564725197,1,,159,100
24,227,1289,2089,6.750992482707728e-06,0,,162,100
25,268,1513,2313,9.084284300351245e-12,0,,162,100
26,276,1567,2367,0.0002909446147274824,0,,165,100
27,399,2279,3079,3.216635828558721e-05,0,,109,100
28,406,2320,3120,0.5432282044827792,1,,101,100
