evaluation_index,window_index,char_start,char_end,p_z,extracted,error,n_tokens_in_chunk,sequence_len_tokens
0,4,21,821,0.0032763614451090523,1,,157,100
1,13,65,865,5.707536443855677e-06,0,,144,100
2,23,122,922,1.756168174024302e-09,0,,132,100
3,36,190,990,6.726251075087192e-08,0,,113,100
4,46,238,1038,6.867570216746696e-07,0,,102,100
