evaluation_index,window_index,char_start,char_end,p_z,extracted,error,n_tokens_in_chunk,sequence_len_tokens
0,2,12,812,1.1722115130638144e-13,0,,179,100
1,33,195,995,0.0039723445251628004,1,,181,100
2,48,297,1097,8.420879649770974e-11,0,,181,100
3,70,411,1211,6.73168236902464e-05,0,,181,100
4,75,435,1235,0.006784851109547058,1,,181,100
5,82,481,1281,6.1310617339150205e-06,0,,177,100
6,91,530,1330,0.08135192445441562,1,,176,100
7,96,556,1356,0.1112855943116061,1,,175,100
8,101,576,1376,0.047451917597036916,1,,173,100
9,110,617,1417,0.009605095867297011,1,,171,100
10,119,660,1460,0.005228112522207295,1,,170,100
11,127,714,1514,0.635462700562728,1,,168,100
12,139,797,1597,7.219823108802853e-12,0,,172,100
13,144,828,1628,3.40100723722348e-15,0,,172,100
14,149,856,1656,1.7182340798460594e-05,0,,173,100
15,154,901,1701,2.9811042417314208e-05,0,,174,100
16,162,942,1742,0.022031646509166065,1,,172,100
17,168,975,1775,2.0877211693671676e-06,0,,168,100
18,174,1002,1802,3.353106081080608e-08,0,,167,100
19,179,1027,1827,3.5268744809222397e-07,0,,164,100
20,185,1065,1865,1.2281626165803905e-05,0,,166,100
21,191,1102,1902,1.001794334961301e-06,0,,168,100
22,200,1147,1947,3.1555842143216336e-26,0,,166,100
23,220,1250,2050,0.00392934382818676,1,,159,100
24,227,1289,2089,0.001596788335398739,1,,162,100
25,268,1513,2313,0.0001022007419606697,0,,162,100
26,276,1567,2367,6.835941735142047e-09,0,,165,100
27,399,2279,3079,0.0003850166608593951,0,,109,100
28,406,2320,3120,0.43221341217668025,1,,101,100
