evaluation_index,window_index,char_start,char_end,p_z,extracted,error,n_tokens_in_chunk,sequence_len_tokens
0,113,777,1577,5.061906266923358e-20,0,,165,100
1,121,835,1635,3.434123785592415e-34,0,,165,100
2,169,1204,2004,1.0811730953928849e-32,0,,168,100
3,180,1289,2089,7.772118522060758e-34,0,,170,100
4,193,1396,2196,7.09496320509708e-24,0,,178,100
5,200,1444,2244,1.1913633815826871e-14,0,,175,100
6,258,1808,2608,7.37708594705792e-24,0,,164,100
7,282,1990,2790,7.344567002667225e-35,0,,162,100
8,293,2073,2873,1.410124656821629e-26,0,,162,100
9,304,2130,2930,5.14289924184178e-21,0,,162,100
10,309,2164,2964,3.441080479480974e-26,0,,160,100
11,366,2553,3353,8.193382097782016e-42,0,,161,100
12,381,2663,3463,1.7195317533563323e-30,0,,157,100
13,388,2715,3515,1.129031041648819e-32,0,,158,100
14,393,2753,3553,1.256393010246608e-32,0,,161,100
15,445,3120,3920,9.299638271640083e-28,0,,169,100
16,457,3211,4011,5.921679679915777e-22,0,,169,100
17,474,3334,4134,6.10149534986506e-27,0,,177,100
18,481,3383,4183,7.827948479031819e-22,0,,171,100
19,523,3731,4531,1.0425748275695763e-23,0,,171,100
20,528,3761,4561,1.1113812693845415e-17,0,,167,100
21,547,3882,4682,5.3640693923783493e-17,0,,163,100
22,555,3974,4774,1.9927425740729655e-58,0,,160,100
23,561,4009,4809,1.0851677149530218e-34,0,,165,100
24,581,4142,4942,2.4620799972502554e-35,0,,160,100
25,597,4261,5061,2.9143982528581065e-39,0,,165,100
26,602,4301,5101,2.335126085135678e-25,0,,165,100
27,618,4421,5221,3.960431901312997e-49,0,,167,100
28,636,4546,5346,2.8690655196277865e-15,0,,169,100
29,649,4659,5459,4.2903232917873527e-17,0,,173,100
30,680,4868,5668,3.919967953389046e-26,0,,179,100
31,697,4977,5777,1.1344675552531071e-15,0,,175,100
32,703,5016,5816,9.590426520765879e-19,0,,172,100
33,719,5128,5928,1.4162906093433014e-27,0,,170,100
34,724,5161,5961,2.2901705877585345e-33,0,,167,100
35,744,5291,6091,8.345313710199545e-21,0,,163,100
36,759,5393,6193,2.2404161943031344e-75,0,,162,100
37,792,5619,6419,3.8582918873509453e-31,0,,156,100
38,798,5649,6449,2.019053784464232e-36,0,,151,100
39,804,5703,6503,4.234212892377161e-28,0,,151,100
40,811,5757,6557,9.73596139727849e-17,0,,153,100
41,816,5789,6589,1.0422203756684261e-19,0,,155,100
42,823,5850,6650,7.898664505251531e-19,0,,155,100
43,829,5891,6691,4.4622487142263096e-36,0,,154,100
44,847,5997,6797,6.812840405279991e-31,0,,150,100
45,929,6598,7398,3.898730584744853e-34,0,,149,100
46,948,6741,7541,6.253489989507352e-32,0,,152,100
47,957,6814,7614,3.048781706851337e-11,0,,159,100
48,966,6883,7683,9.457529135330947e-19,0,,159,100
49,975,6945,7745,2.429265837737808e-25,0,,161,100
50,980,6979,7779,2.5272174179375653e-44,0,,158,100
51,993,7077,7877,2.7073644587046446e-19,0,,165,100
52,1003,7155,7955,1.72154923552897e-21,0,,162,100
53,1014,7248,8048,5.108647585071948e-20,0,,164,100
54,1020,7277,8077,1.166542821933534e-16,0,,167,100
55,1026,7317,8117,1.1752764530756746e-24,0,,166,100
56,1033,7363,8163,4.151501592243583e-24,0,,166,100
57,1043,7455,8255,1.5245211149511446e-33,0,,168,100
58,1048,7481,8281,6.734109493583656e-26,0,,167,100
59,1054,7527,8327,2.85500078995653e-19,0,,168,100
60,1059,7575,8375,1.6631529814885345e-14,0,,165,100
61,1064,7608,8408,3.5919658201704444e-40,0,,162,100
62,1073,7671,8471,2.374049916149562e-28,0,,160,100
63,1090,7781,8581,4.400333303359798e-22,0,,166,100
64,1104,7873,8673,1.027905247040184e-09,0,,162,100
65,1110,7916,8716,8.698498798100545e-18,0,,162,100
66,1115,7950,8750,2.2345004110933445e-23,0,,162,100
67,1125,8020,8820,1.4497142667989478e-26,0,,161,100
68,1140,8121,8921,1.0907786035583513e-20,0,,159,100
69,1159,8288,9088,1.6995032467882608e-26,0,,164,100
70,1164,8323,9123,1.2131166513881224e-19,0,,163,100
71,1171,8386,9186,1.2415400928445523e-17,0,,165,100
72,1176,8417,9217,3.363170814992062e-17,0,,167,100
73,1181,8456,9256,8.18707145263507e-12,0,,166,100
74,1186,8491,9291,1.4847014108032342e-08,0,,172,100
75,1191,8526,9326,8.512160225614755e-11,0,,167,100
76,1197,8559,9359,8.920454195980211e-32,0,,165,100
77,1202,8593,9393,1.4528683068391733e-37,0,,165,100
78,1213,8686,9486,1.8213698110949383e-34,0,,167,100
79,1218,8724,9524,4.1858754446388064e-29,0,,168,100
80,1227,8775,9575,1.5278554265424338e-18,0,,167,100
81,1234,8823,9623,1.2414461194424378e-18,0,,165,100
82,1241,8885,9685,6.459498641549392e-25,0,,166,100
83,1246,8924,9724,1.0139724250975141e-30,0,,170,100
84,1257,8980,9780,9.60081863085802e-25,0,,168,100
85,1262,9004,9804,4.312365484221636e-23,0,,168,100
86,1276,9100,9900,1.1721818192562623e-21,0,,163,100
87,1286,9171,9971,2.1784961124165183e-38,0,,163,100
88,1315,9382,10182,1.7628986470043034e-26,0,,170,100
89,1335,9525,10325,7.193601540594949e-28,0,,170,100
