evaluation_index,window_index,char_start,char_end,p_z,extracted,error,n_tokens_in_chunk,sequence_len_tokens
0,4,21,821,6.357229537034858e-08,0,,157,100
1,13,65,865,4.977526597861829e-06,0,,144,100
2,23,122,922,0.000408488309906055,0,,132,100
3,36,190,990,4.002796073485476e-09,0,,113,100
4,46,238,1038,0.00032929286367807786,0,,102,100
