evaluation_index,window_index,char_start,char_end,p_z,extracted,error,n_tokens_in_chunk,sequence_len_tokens
0,2,12,812,0.017200416382661673,1,,179,100
1,33,195,995,4.429522230549027e-06,0,,181,100
2,48,297,1097,1.1268603887324937e-14,0,,181,100
3,70,411,1211,3.5057547522558503e-16,0,,181,100
4,75,435,1235,0.0033848823881788403,1,,181,100
5,82,481,1281,1.1057103454913987e-09,0,,177,100
6,91,530,1330,1.0224391610064086e-12,0,,176,100
7,96,556,1356,7.585780613126769e-07,0,,175,100
8,101,576,1376,0.0002055464575663143,0,,173,100
9,110,617,1417,0.7295018783855561,1,,171,100
10,119,660,1460,3.6041721985891072e-09,0,,170,100
11,127,714,1514,2.2752081238925054e-26,0,,168,100
12,139,797,1597,4.028148853896242e-07,0,,172,100
13,144,828,1628,9.52472586774806e-05,0,,172,100
14,149,856,1656,7.161422698052026e-05,0,,173,100
15,154,901,1701,1.4683793344731745e-13,0,,174,100
16,162,942,1742,2.5792137455403875e-06,0,,172,100
17,168,975,1775,0.48347194628047857,1,,168,100
18,174,1002,1802,0.0005695761947785395,0,,167,100
19,179,1027,1827,1.3067497237559682e-05,0,,164,100
20,185,1065,1865,1.899656637934233e-07,0,,166,100
21,191,1102,1902,0.4996985067305354,1,,168,100
22,200,1147,1947,0.022848803576387508,1,,166,100
23,220,1250,2050,3.3649640772146906e-13,0,,159,100
24,227,1289,2089,1.7235435822700564e-05,0,,162,100
25,268,1513,2313,1.417875112619423e-17,0,,162,100
26,276,1567,2367,0.428881900426894,1,,165,100
27,399,2279,3079,8.793980778286684e-19,0,,109,100
28,406,2320,3120,5.920245577445547e-08,0,,101,100
