evaluation_index,window_index,char_start,char_end,p_z,extracted,error,n_tokens_in_chunk,sequence_len_tokens
0,0,0,800,0.0006031931816045135,0,,177,100
1,6,31,831,0.0003172037058140811,0,,178,100
2,14,78,878,0.1435205062523055,1,,179,100
3,19,112,912,0.0029336650383527444,1,,181,100
4,24,145,945,6.430867907558731e-08,0,,184,100
5,29,170,970,0.001655537127386291,1,,183,100
6,35,200,1000,0.00011971732823463472,0,,180,100
7,45,255,1055,0.00022857028484262818,0,,182,100
8,52,297,1097,2.2705261478223296e-07,0,,181,100
9,57,321,1121,9.506376528984839e-09,0,,179,100
10,62,348,1148,1.865440670802936e-11,0,,178,100
11,68,374,1174,3.3327719075999165e-14,0,,177,100
12,75,411,1211,1.633544416538561e-11,0,,174,100
13,81,443,1243,5.870992029581396e-12,0,,174,100
14,86,469,1269,1.6244883142761137e-09,0,,174,100
15,91,498,1298,9.56523092680901e-14,0,,174,100
16,96,527,1327,0.00021246806698349785,0,,175,100
17,104,567,1367,0.0010972621288941678,1,,172,100
18,109,590,1390,0.0008826402234796445,0,,170,100
19,114,628,1428,3.1324719042435133e-07,0,,172,100
20,120,666,1466,8.662943898212971e-11,0,,168,100
21,125,692,1492,4.245382080020096e-07,0,,163,100
22,130,729,1529,4.243596430187508e-06,0,,153,100
23,135,754,1554,3.7008056603745906e-06,0,,148,100
24,143,795,1595,2.239278820166971e-06,0,,139,100
25,149,827,1627,8.905511698286911e-12,0,,132,100
26,156,861,1661,2.397289791118859e-09,0,,124,100
27,162,887,1687,0.00021207780674012235,0,,117,100
28,167,914,1714,4.0168818718380126e-08,0,,110,100
29,173,942,1742,8.080321186891932e-09,0,,105,100
30,178,973,1773,3.4839117238547995e-05,0,,100,100
