evaluation_index,window_index,char_start,char_end,p_z,extracted,error,n_tokens_in_chunk,sequence_len_tokens
0,0,0,800,2.93129642245455e-19,0,,137,100
1,5,33,833,0.0020336521533518967,1,,129,100
2,11,73,873,0.005241746664527305,1,,122,100
3,16,101,901,3.3047250319380714e-20,0,,117,100
4,21,134,934,0.01158485464497908,1,,111,100
5,26,165,965,3.2921207957171335e-07,0,,106,100
6,32,202,1002,1.0241371703831914e-06,0,,101,100
