evaluation_index,window_index,char_start,char_end,p_z,extracted,error,n_tokens_in_chunk,sequence_len_tokens
0,0,0,800,0.00031296325147963424,0,,177,100
1,6,31,831,0.00047580034663572475,0,,178,100
2,14,78,878,0.29467814660092106,1,,179,100
3,19,112,912,0.0007910960910995755,0,,181,100
4,24,145,945,0.14284127275438926,1,,184,100
5,29,170,970,0.0001266388142051798,0,,183,100
6,35,200,1000,8.220474386709068e-17,0,,180,100
7,45,255,1055,0.49322219521026794,1,,182,100
8,52,297,1097,0.002135371164801082,1,,181,100
9,57,321,1121,0.07216673738255813,1,,179,100
10,62,348,1148,0.002344552655319036,1,,178,100
11,68,374,1174,0.2769762682044952,1,,177,100
12,75,411,1211,0.7074745005333525,1,,174,100
13,81,443,1243,0.7602189068785561,1,,174,100
14,86,469,1269,0.5919346968877659,1,,174,100
15,91,498,1298,0.2649696120132673,1,,174,100
16,96,527,1327,0.05619342288785064,1,,175,100
17,104,567,1367,0.024395179043258743,1,,172,100
18,109,590,1390,0.02607710547948497,1,,170,100
19,114,628,1428,0.20056110828221657,1,,172,100
20,120,666,1466,2.9152080544021416e-09,0,,168,100
21,125,692,1492,0.7042763801868935,1,,163,100
22,130,729,1529,0.6540780609449899,1,,153,100
23,135,754,1554,0.004540315223199507,1,,148,100
24,143,795,1595,2.8399690761107986e-11,0,,139,100
25,149,827,1627,0.002738275916128273,1,,132,100
26,156,861,1661,0.6384863898602188,1,,124,100
27,162,887,1687,1.7766395688780297e-11,0,,117,100
28,167,914,1714,0.0003198215086889321,0,,110,100
29,173,942,1742,0.7427892662363001,1,,105,100
30,178,973,1773,7.5775920192906755e-06,0,,100,100
