evaluation_index,window_index,char_start,char_end,p_z,extracted,error,n_tokens_in_chunk,sequence_len_tokens
0,0,0,800,2.765072390036945e-29,0,,218,100
1,25,132,932,0.6745867699744569,1,,217,100
2,75,378,1178,0.16971322668179528,1,,213,100
3,87,443,1243,2.807052143589875e-46,0,,212,100
4,94,480,1280,0.9780096815869344,1,,212,100
5,112,562,1362,0.0030150562767931872,1,,211,100
6,160,830,1630,1.6221117620674071e-09,0,,216,100
7,183,951,1751,0.040578396006594276,1,,222,100
8,547,2849,3649,8.761956325794508e-09,0,,220,100
9,552,2881,3681,0.0008080336526327264,0,,223,100
10,561,2923,3723,3.0720090713819924e-25,0,,220,100
11,578,3006,3806,0.4835008673588989,1,,221,100
12,586,3053,3853,2.087007435015645e-32,0,,222,100
13,594,3091,3891,0.0775286880726427,1,,224,100
14,635,3287,4087,0.6621162780721113,1,,221,100
15,643,3331,4131,1.300040444300725e-30,0,,223,100
16,719,3729,4529,4.863353909985279e-22,0,,222,100
17,1409,7115,7915,2.3460353378504737e-19,0,,228,100
18,1415,7144,7944,1.5367382993088396e-09,0,,233,100
