evaluation_index,window_index,char_start,char_end,p_z,extracted,error,n_tokens_in_chunk,sequence_len_tokens
0,0,0,800,0.00031087874095313967,0,,150,100
1,7,44,844,3.241774648353522e-11,0,,152,100
2,12,81,881,0.004554942084579562,1,,151,100
3,25,175,975,1.5943221137209295e-09,0,,153,100
4,32,226,1026,1.4612374520837169e-07,0,,156,100
5,39,268,1068,1.7687017811385727e-55,0,,156,100
6,48,336,1136,8.882369421481062e-06,0,,157,100
7,53,376,1176,5.237951638873794e-09,0,,162,100
8,58,408,1208,5.6543102152231e-08,0,,164,100
9,65,469,1269,7.176156642962876e-06,0,,165,100
10,70,507,1307,6.063945503113339e-06,0,,165,100
11,83,590,1390,9.249475106964399e-14,0,,167,100
12,89,620,1420,2.280957695325022e-10,0,,167,100
13,95,670,1470,2.7094224410436293e-49,0,,163,100
14,100,711,1511,1.112507552704319e-47,0,,156,100
15,105,739,1539,2.0900821359885821e-16,0,,151,100
16,111,782,1582,5.298634642116765e-10,0,,142,100
17,118,832,1632,2.1388911527810412e-05,0,,132,100
18,126,878,1678,8.425293076967323e-14,0,,121,100
19,132,923,1723,5.187881563646535e-19,0,,116,100
20,137,953,1753,4.757121331743481e-15,0,,106,100
