evaluation_index,window_index,char_start,char_end,p_z,extracted,error,n_tokens_in_chunk,sequence_len_tokens
0,0,0,800,2.466681432622166e-08,0,,177,100
1,6,31,831,7.179535922177129e-10,0,,178,100
2,14,78,878,0.5107012302959733,1,,179,100
3,19,112,912,0.07064692424329164,1,,181,100
4,24,145,945,7.713304536750642e-11,0,,184,100
5,29,170,970,0.012945625914810622,1,,183,100
6,35,200,1000,0.0254726938138618,1,,180,100
7,45,255,1055,3.82904405959202e-06,0,,182,100
8,52,297,1097,2.3120938427824962e-08,0,,181,100
9,57,321,1121,5.961539179026559e-12,0,,179,100
10,62,348,1148,4.184590795383108e-18,0,,178,100
11,68,374,1174,8.044212897058552e-20,0,,177,100
12,75,411,1211,1.789826345383628e-17,0,,174,100
13,81,443,1243,4.988095749373963e-10,0,,174,100
14,86,469,1269,2.674179196694293e-10,0,,174,100
15,91,498,1298,1.2503124907651913e-15,0,,174,100
16,96,527,1327,0.0016907400418793538,1,,175,100
17,104,567,1367,0.039731889273151424,1,,172,100
18,109,590,1390,0.002338110183711031,1,,170,100
19,114,628,1428,0.043979529223967744,1,,172,100
20,120,666,1466,4.409953572827287e-09,0,,168,100
21,125,692,1492,4.3816629436023724e-05,0,,163,100
22,130,729,1529,0.008002342992845825,1,,153,100
23,135,754,1554,0.028997827046594923,1,,148,100
24,143,795,1595,3.622660291063333e-05,0,,139,100
25,149,827,1627,1.989081873768729e-09,0,,132,100
26,156,861,1661,1.7092375698151893e-10,0,,124,100
27,162,887,1687,0.12994718619914358,1,,117,100
28,167,914,1714,0.0008099885946700401,0,,110,100
29,173,942,1742,0.0011316296146365087,1,,105,100
30,178,973,1773,0.02903877399367388,1,,100,100
